11;861.7846732450781
12;867.203479702897
13;864.1624400989746
14;815.520078576098
15;810.1495187309205
16;821.1144089961042
17;790.6510884664854
18;789.9735128610203
19;742.349633245233
20;773.5898161380176
21;778.9603759831949
22;784.3791824410138
23;785.0567580464789
24;804.9542794651935
25;800.5537698469949
26;799.8761942415298
27;779.0086225958365
28;779.6861982013016
29;780.6972095203636
30;786.0677693655409
31;748.3977686958755
32;743.0272088506981
33;749.6376888718808
34;770.505260517574
35;783.7573441366211
36;777.1468641154386
37;763.8947804963915
38;778.3620163468767
39;777.6844407414115
40;768.3081295811714
41;788.5671672644343
42;762.6086709284958
43;769.2191509496784
44;774.5897107948557
45;781.4672498234227
46;780.2238651665982
47;774.8533053214209
48;754.594267638158
49;767.5505858096051
50;796.5349871893276
51;785.3253346198346
52;790.695894465012
53;772.1054219218225
54;747.7201930904104
55;759.7904193365468
56;761.2082121401598
57;798.8782128098253
58;792.0006737812585
59;790.9896624621964
60;797.8672014907633
61;796.4494086871504
62;816.3658999866601
63;806.7261819658955
64;779.2743838057332
65;773.903823960556
66;768.485017502737
67;779.3822272843997
68;784.7527871295771
69;753.5126042367925
70;773.4101256555072
71;769.0096160373085
72;778.2840205000892
73;792.7512563505744
74;795.531383926592
75;782.2935722221246
76;771.3963624404619
77;762.1219579776812
78;773.1835083026043
79;778.5540681477817
80;764.9020855536987
81;763.8910742346367
82;763.433833031142
83;760.6537054551244
84;761.1109466586191
85;770.3853511213998
86;773.1654786974174
87;774.1764900164794
88;787.8284726105622
89;800.8582963223731
90;773.7192488129846
91;770.939121236967
92;761.6647167741863
93;764.4448443502039
94;775.3420541318666
95;775.7992953353614
96;783.4768518877937
97;805.7391337704133
98;792.7755509496747
99;781.878341168012
100;780.8673298489499
101;797.1711378598309
102;823.7939369157167
103;818.3632325802442
104;822.0012615523772
105;795.3784624964912
106;790.9700271078195
107;779.7428477377489
108;789.0172522005296
109;788.3738536985197
110;787.219370141464
111;789.00014762715
112;779.7257431643693
113;780.182984367864
114;779.4056266560879
115;776.6254990800703
116;802.6803842210174
117;798.7843412260161
118;804.4530321139691
119;800.0445967252972
120;802.8247243013147
121;784.040181144614
122;800.343989155495
123;828.6467053522566
124;798.1833848226375
125;781.8795768117566
126;779.099449235739
127;798.0489852483372
128;786.0330592446034
129;777.9449656786833
130;800.7168731168042
131;787.6870494049933
132;778.2365778370306
133;789.1337876186933
134;796.8444814327013
135;776.5960146192967
136;781.966574464474
137;771.0693646828113
138;790.9668861015259
139;800.2412905643066
140;780.343769145592
141;774.9732093004147
142;795.840780946108
143;786.5663764833273
144;799.5962001951382
145;803.9967098133368
146;801.4689210288889
147;801.9261622323836
148;784.5564295981171
149;793.8308340608976
150;788.4602742157203
151;779.1858697529397
152;765.698804837634
153;793.1506029977963
154;793.8281786032614
155;798.8409887845621
156;809.7381985662248
157;818.3350274235402
158;827.9747454443045
159;833.9414546105938
160;844.4096025143403
161;828.9569913515609
162;817.9774720039711
163;838.2259388173757
164;824.9199275390486
165;829.8817653852484
166;809.6332985718436
167;814.2472936096087
168;827.7343585249143
169;798.2203276127323
170;784.9682439936853
171;771.4811790783797
172;776.8517389235569
173;783.4622189447396
174;782.7846433392745
175;803.033110152679
176;803.7106857581441
177;795.9999919441361
178;790.6294320989589
179;784.0189520777762
180;804.4292825199748
181;803.7517069145097
182;824.0107445977724
183;803.6004141555741
184;783.3413764723111
185;788.7119363174886
186;811.7471000873511
187;798.0951174932682
188;798.7726930987333
189;808.223164666696
190;805.4430370906784
191;795.9925655227157
192;802.6030455438981
193;809.9388675246664
194;778.0916590995621
195;791.3437427186093
196;784.7332626974267
197;790.1038225426041
198;802.1740487887405
199;792.5343307679759
200;810.0420205708213
201;804.6714607256438
202;818.6198438997567
203;794.2346150683445
204;800.5639935270951
205;814.0510584424007
206;807.7216799836501
207;828.5858730633622
208;823.3931858457927
209;801.5023503765519
210;807.8317288353026
211;816.2773859338663
212;806.637667913102
213;779.1858697529397
214;765.698804837634
215;771.0693646828113
216;791.3178314962161
217;811.2153529149305
218;803.0474178974277
219;783.6071376822081
220;792.8815421449888
221;803.7787519266515
222;816.820828087483
223;805.9236183058204
224;800.5530584606431
225;795.3603712430736
226;803.0710650570816
227;809.4004435158322
228;814.5931307334017
229;808.2637522746511
230;823.7163634374303
231;834.613573219093
232;819.1609620563136
233;840.0285337020068
234;819.7800668886023
235;821.1978596922154
236;800.3302880465221
237;782.822598243677
238;788.0152854612463
239;793.3858453064238
240;780.343769145592
241;774.9732093004147
242;785.8704190820774
243;806.118885895482
244;795.2216761138193
245;787.5109822998113
246;778.2365778370306
247;789.1337876186933
248;814.5452742576306
249;789.9966590174017
250;790.6400575194116
251;779.7428477377489
252;779.099449235739
253;777.9449656786833
254;787.219370141464
255;783.581341169331
256;773.7192488129846
257;764.4448443502039
258;761.6647167741863
259;762.1219579776812
260;772.9834004243592
261;783.8806102060219
262;783.423369002527
263;790.500451249385
264;771.5509152367869
265;760.6537054551244
266;779.6032414677225
267;772.5261592208643
268;774.3069367065503
269;784.6010977765404
270;793.875502239321
271;804.7727120209837
272;824.6702334396983
273;782.6845301182879
274;762.7870086995732
275;751.8897989179105
276;770.7447682207572
277;765.3742083755799
278;764.6966327701148
279;737.2448346099525
280;758.1124062556459
281;767.3868107184265
282;786.2417800212733
283;785.5642044158081
284;806.1807975186399
285;800.2167326178732
286;795.2039224365725
287;786.7582653380089
288;780.4288868792582
289;809.4911370806537
290;807.2236866820888
291;806.8610173896275
292;810.0651073405363
293;819.9004492849368
294;814.7077620673673
295;819.1082716855659
296;779.6367092798874
297;795.0353927833867
298;781.7833091643396
299;777.382799546141
300;756.5152279004476
301;749.6376888718808
302;770.505260517574
303;763.8947804963915
304;763.2172048909264
305;742.349633245233
306;768.3081295811714
307;795.5382872353593
308;799.9467226240312
309;777.6844407414115
310;770.0068841889793
311;767.2267566129617
312;773.8372366341442
313;773.3799954306495
314;774.0575710361146
315;774.5148122396093
316;767.9043322184268
317;778.7657746651048
318;792.0178582841519
319;781.1564158374739
320;805.541644668886
321;804.5306333498239
322;780.145404518412
323;786.4747829771626
324;766.2157452938997
325;765.7585040904047
326;766.7695154094669
327;767.447091014932
328;778.30853346161
329;780.089310947296
330;780.5465521507908
331;784.1845811229236
332;783.5070055174585
333;791.5950990833787
334;791.1378578798839
335;791.815433485349
336;792.2726746888438
337;792.4070742631442
338;785.9653586086097
339;831.313648394309
340;830.6360727888439
341;823.4938301558889
342;811.0458894008063
343;810.2685316890302
344;819.5429361518109
345;816.7628085757933
346;835.7123445883914
347;826.4379401256107
348;817.3532054810405
349;816.8959642775457
350;808.8078707116256
351;805.1698417394927
352;795.3077493831462
353;792.5276218071286
354;791.5166104880667
355;798.1270905092491
356;799.1381018283113
357;801.9182294043288
358;811.1926338671093
359;804.5821538459269
360;801.8020262699093
361;800.7910149508472
362;804.6421268486141
363;805.0993680521091
364;801.2482561543421
365;791.9738516915614
366;792.9848630106235
367;795.764990586641
368;794.753979267579
369;801.3644592887616
370;798.5843317127441
371;807.8587361755248
372;807.4014949720298
373;808.4125062910917
374;808.8697474945867
375;799.5953430318061
376;802.3754706078237
377;816.0274532019065
378;809.416973180724
379;808.4059618616619
380;827.8462420768816
381;794.2967380640843
382;803.5711425268647
383;804.0283837303597
384;807.8794956281266
385;807.4222544246317
386;806.7446788191666
387;813.8869214521216
388;800.5253492120686
389;792.1385278129684
390;789.3584002369508
391;760.6537054551244
392;761.1109466586191
393;772.0081564402818
394;771.5509152367869
395;774.3310428128044
396;801.9539305338113
397;811.228334996592
398;830.0833042994387
399;807.511601050027
400;788.6566317471803
401;794.0754382049992
402;784.8010337422187
403;779.3822272843997
404;768.485017502737
405;777.7594219655176
406;783.1782284233365
407;773.903823960556
408;779.2743838057332
409;773.8555773479144
410;742.61539445513
411;737.2448346099525
412;746.5192390727332
413;757.4164488543959
414;770.4585250152276
415;771.8763178188407
416;754.3686280159956
417;759.561315233565
418;764.9318750787423
419;775.8290848604049
420;782.1584633191555
421;797.5571468226548
422;777.2981091393921
423;754.330673111593
424;755.0082487170581
425;768.2603323361052
426;774.5897107948557
427;769.2191509496784
428;762.6086709284958
429;767.9792307736732
430;780.0494570198096
431;759.7904193365468
432;754.4198594913695
433;742.349633245233
434;748.9601132664156
435;769.8276849121089
436;784.2949207625941
437;804.5539584458569
438;822.8435142990913
439;808.3762784486062
440;787.5087068029129
441;781.1793283441623
442;762.8897724909278
443;749.6376888718808
444;743.0272088506981
445;779.1253711967329
446;768.2281614150702
447;767.5505858096051
448;754.594267638158
449;759.9648274833354
450;760.6424030888005
451;761.885787745625
452;781.7833091643396
453;774.9057701357726
454;798.0476143103604
455;780.5399245075151
456;776.1394148893165
457;755.2718432436232
458;756.5152279004476
459;755.8376522949825
460;766.7348620766452
461;809.5549042671545
462;810.2324798726196
463;794.7212750531919
464;786.3403805960729
465;755.0974350968346
466;768.3495187158817
467;769.7673115194947
468;754.3686280159956
469;769.8212391787748
470;775.1917990239522
471;774.5142234184871
472;766.0685663199234
473;771.261253537493
474;779.7069106360566
475;780.3844862415217
476;770.7447682207572
477;806.4347445231906
478;811.4475547044913
479;820.0443835618067
480;814.6738237166294
481;782.2092153751665
482;772.9348109123858
483;803.3981314420047
484;791.161327004365
485;784.8319485456145
486;802.3396383484596
487;806.6372153731751
488;781.8425857315092
489;787.2131455766865
490;776.0034930071937
491;770.6329331620163
492;776.9623116207669
493;789.0325378669032
494;793.9943757131031
495;784.3546576923387
496;793.1428611746553
497;774.8533053214209
498;787.8096234928679
499;767.5505858096051
500;754.594267638158
501;775.4618392838514
502;776.7052239406759
503;769.8276849121089
504;770.505260517574
505;749.6376888718808
506;743.0272088506981
507;742.349633245233
508;747.7201930904104
509;748.3977686958755
510;779.63795158866
511;774.2673917434827
512;795.134963389176
513;763.8947804963915
514;775.9650067425279
515;793.4726965453731
516;772.6051248996798
517;777.9756847448572
518;777.2981091393921
519;754.330673111593
520;774.2281945303075
521;774.9057701357726
522;768.2952901145901
523;780.3655163607265
524;760.467994942012
525;755.0974350968346
526;768.3495187158817
527;756.2792924697452
528;762.8897724909278
529;769.7673115194947
530;775.137871364672
531;759.7391878611729
532;764.9318750787423
533;771.261253537493
534;742.61539445513
535;751.8897989179105
536;770.7447682207572
537;775.7575784020579
538;784.3544072593734
539;793.9941252801378
540;804.4622731838843
541;810.4289823501736
542;784.928377519256
543;771.6776446565253
544;766.307084811348
545;777.2042945930107
546;788.4024721528122
547;757.4164488543959
548;762.7870086995732
549;753.5126042367925
550;783.9759247664115
551;778.6053649212341
552;767.7081551395715
553;795.6374290135703
554;803.9481567820503
555;795.5024996834867
556;765.0391791538677
557;758.7098006951172
558;777.8508710867994
559;783.2214309319768
560;803.1189523506913
561;783.9778819590091
562;779.5773723408105
563;785.9067507995611
564;795.5464688203255
565;799.9469784385241
566;812.7938322468282
567;803.1541142260638
568;790.3072604177597
569;798.7529175163234
570;789.9647140340068
571;762.5129158738445
572;758.1124062556459
573;786.0416801296448
574;823.7116807993102
575;795.7824069253113
576;794.7713956062493
577;773.903823960556
578;768.485017502737
579;789.3525891484304
580;798.626993611211
581;821.1986968606226
582;773.1654786974174
583;770.3853511213998
584;810.4165001029547
585;809.95925889946
586;769.9281099179049
587;770.939121236967
588;775.2578629846892
589;772.4777354086716
590;763.203330945891
591;764.4448443502039
592;775.3420541318666
593;784.6164585946473
594;783.6054472755851
595;774.3310428128044
596;763.433833031142
597;791.3631069051409
598;791.8203481086356
599;763.8910742346367
600;787.0329184092244
601;784.2527908332069
602;793.5271952959876
603;796.3073228720051
604;797.318334191067
605;796.8610929875723
606;773.7192488129846
607;772.7082374939224
608;785.7503136547542
609;782.9701860787367
610;777.7774988611674
611;778.7885101802293
612;779.2457513837242
613;796.7534411865694
614;803.08281964532
615;785.5751298424747
616;785.1178886389799
617;784.1068773199178
618;784.5641185234127
619;818.9156152674933
620;798.7194173700874
621;792.390038911337
622;799.6603808955832
623;818.8014512872656
624;811.5311093030192
625;801.8913912822546
626;802.9024026013167
627;802.4451613978218
628;803.6885460546463
629;802.2707532510332
630;783.129682859351
631;782.118671540289
632;805.2605157148765
633;808.0406432908941
634;784.8987991163066
635;794.5385171370709
636;812.0462069399163
637;810.8028222830918
638;797.5507386640446
639;794.7706110880271
640;794.093035482562
641;795.1040468016241
642;796.3474314584486
643;773.3799954306495
644;772.3689841115873
645;765.7585040904047
646;766.7695154094669
647;778.8397416556032
648;780.2575344592163
649;784.5762762069385
650;777.6987371783716
651;771.088257157189
652;791.3472948404518
653;787.0285530927296
654;780.6991746339789
655;781.1564158374739
656;767.9043322184268
657;767.2267566129617
658;770.0068841889793
659;768.9958728699172
660;766.2157452938997
661;778.285971540036
662;795.2622271543493
663;796.6800199579624
664;792.2715845692907
665;772.2436567557655
666;772.9212323612306
667;773.9322436802926
668;773.2546680748275
669;779.0141498023919
670;779.691725407857
671;780.9351100646815
672;779.5173172610683
673;779.9745584645632
674;782.7546860405807
675;770.6844597944444
676;769.6734484753823
677;781.7436747215187
678;781.0660991160536
679;798.0829828178361
680;792.5957690164631
681;801.8701734792438
682;801.4129322757489
683;798.6328046997313
684;789.3584002369508
685;790.3694115560128
686;793.1495391320303
687;764.4448443502039
688;761.6647167741863
689;770.939121236967
690;773.7192488129846
691;772.4777354086716
692;746.5192390727332
693;751.8897989179105
694;772.3552202619906
695;775.7575784020579
696;798.8994225766456
697;793.5288627314683
698;770.3870185568805
699;778.983847414196
700;789.8810571958587
701;805.3336683586381
702;776.2714181572426
703;765.3742083755799
704;786.2417800212733
705;795.0299835035898
706;812.5376733064351
707;793.4726965453731
708;770.505260517574
709;763.8947804963915
710;743.0272088506981
711;748.3977686958755
712;747.7201930904104
713;754.330673111593
714;772.9211456547824
715;759.9648274833354
716;780.2238651665982
717;793.1801833380453
718;774.5897107948557
719;769.2191509496784
720;762.6086709284958
721;767.9792307736732
722;791.3472948404518
723;797.9577748616343
724;813.9849818471064
725;793.7259441638437
726;777.6987371783716
727;771.088257157189
728;766.7695154094669
729;778.8397416556032
730;780.2575344592163
731;779.0141498023919
732;781.7942773784094
733;776.034795650845
734;793.5590833082645
735;782.2515185819043
736;779.4713910058867
737;780.7147756627112
738;773.8372366341442
739;767.2267566129617
740;778.0881990596397
741;777.6309578561448
742;787.115464142661
